OTU_ID	Rank1	Rank2	Rank3	Rank4	Rank5	Rank6	Rank7	Key	16s_E1	16s_G1	16s_C2	16s_E2	16s_F2	16s_G2	16s_H2	16s_D3	16s_F3	16s_A4	16s_B4	16s_C4	16s_D4	16s_E4	16s_H4	16s_A5	16s_B5	16s_C5	16s_D5	16s_E5
45450	k__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Lachnospiraceae FE2018 group	s__	Lachnospiraceae_FE2018_group	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45452	k__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Lachnospiraceae ND3007 group	s__	Lachnospiraceae_ND3007_group	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45453	k__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Lachnospiraceae NK3A20 group	s__	Lachnospiraceae_NK3A20_group	0	29	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45454	k__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Lachnospiraceae NK4A136 group	s__	Lachnospiraceae_NK4A136_group	0	189	0	0	0	131	0	0	0	561	0	0	0	0	0	236	0	0	0	0
45456	k__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Lachnospiraceae UCG-001	s__	Lachnospiraceae_UCG-001	0	30	0	0	0	0	0	0	0	84	0	0	0	0	0	49	0	0	0	0
45459	k__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Lachnospiraceae UCG-004	s__	Lachnospiraceae_UCG-004	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45460	k__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Lachnospiraceae UCG-006	s__	Lachnospiraceae_UCG-006	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0
45462	k__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Lachnospiraceae UCG-008	s__	Lachnospiraceae_UCG-008	0	0	0	0	0	36	0	0	0	36	0	0	0	0	0	77	0	0	0	0
45464	k__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Lachnospiraceae UCG-010	s__	Lachnospiraceae_UCG-010	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45468	k__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Marvinbryantia	s__	Marvinbryantia	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45473	k__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Oribacterium	s__	Oribacterium	27	74	24	0	0	32	131	0	0	65	44	0	33	0	0	0	0	0	0	0
45476	k__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Roseburia	s__	Roseburia	0	138	0	0	0	101	0	0	0	158	0	0	0	0	44	187	0	0	0	0
45477	k__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Sellimonas	s__	Sellimonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45479	k__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Stomatobaculum	s__	Stomatobaculum	0	0	0	0	0	0	13	0	0	0	35	0	43	0	0	49	0	0	0	0
45482	k__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Tyzzerella	s__	Tyzzerella	0	29	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0
45491	k__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__[Eubacterium] hallii group	s__	[Eubacterium]_hallii_group	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45494	k__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__[Eubacterium] ventriosum group	s__	[Eubacterium]_ventriosum_group	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45495	k__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__[Eubacterium] xylanophilum group	s__	[Eubacterium]_xylanophilum_group	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45496	k__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__[Ruminococcus] gauvreauii group	s__	[Ruminococcus]_gauvreauii_group	0	77	0	0	0	57	0	0	0	18	0	0	0	0	0	0	0	0	0	0
45497	k__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__[Ruminococcus] gnavus group	s__	[Ruminococcus]_gnavus_group	39	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45498	k__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__[Ruminococcus] torques group	s__	[Ruminococcus]_torques_group	0	130	0	0	0	55	0	0	0	23	0	0	0	0	0	0	0	0	0	0
45502	k__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__uncultured	s__	f__Lachnospiraceae_uncultured	0	373	0	0	30	237	0	48	35	592	33	0	0	22	0	363	0	0	0	0
45507	k__Bacteria	p__Firmicutes	c__Clostridia	o__Monoglobales	f__Monoglobaceae	g__Monoglobus	s__	Monoglobus	0	38	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45510	k__Bacteria	p__Firmicutes	c__Clostridia	o__Oscillospirales	f__Butyricicoccaceae	g__Butyricicoccus	s__	Butyricicoccus	0	0	0	0	0	16	0	0	0	54	0	0	0	0	0	38	0	0	0	0
45521	k__Bacteria	p__Firmicutes	c__Clostridia	o__Oscillospirales	f__Oscillospiraceae	g__Colidextribacter	s__	Colidextribacter	0	109	0	0	0	89	0	0	0	93	0	0	0	0	0	126	0	0	0	0
45522	k__Bacteria	p__Firmicutes	c__Clostridia	o__Oscillospirales	f__Oscillospiraceae	g__Flavonifractor	s__	Flavonifractor	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45523	k__Bacteria	p__Firmicutes	c__Clostridia	o__Oscillospirales	f__Oscillospiraceae	g__Intestinimonas	s__	Intestinimonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45524	k__Bacteria	p__Firmicutes	c__Clostridia	o__Oscillospirales	f__Oscillospiraceae	g__NK4A214 group	s__	NK4A214_group	0	28	0	0	0	0	0	0	0	31	0	0	0	0	0	38	0	0	0	0
45525	k__Bacteria	p__Firmicutes	c__Clostridia	o__Oscillospirales	f__Oscillospiraceae	g__Oscillibacter	s__	Oscillibacter	0	48	0	0	0	48	0	0	0	143	0	0	0	0	0	101	0	0	0	0
45526	k__Bacteria	p__Firmicutes	c__Clostridia	o__Oscillospirales	f__Oscillospiraceae	g__Oscillospira	s__	Oscillospira	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45530	k__Bacteria	p__Firmicutes	c__Clostridia	o__Oscillospirales	f__Oscillospiraceae	g__UCG-002	s__	UCG-002	0	23	0	0	0	0	0	0	0	89	0	0	0	0	0	47	0	0	0	0
45531	k__Bacteria	p__Firmicutes	c__Clostridia	o__Oscillospirales	f__Oscillospiraceae	g__UCG-003	s__	UCG-003	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0
45532	k__Bacteria	p__Firmicutes	c__Clostridia	o__Oscillospirales	f__Oscillospiraceae	g__UCG-005	s__	UCG-005	0	57	0	0	0	57	0	0	0	49	0	0	0	0	0	0	0	0	0	0
45534	k__Bacteria	p__Firmicutes	c__Clostridia	o__Oscillospirales	f__Oscillospiraceae	g__V9D2013 group	s__	V9D2013_group	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45535	k__Bacteria	p__Firmicutes	c__Clostridia	o__Oscillospirales	f__Oscillospiraceae	g__uncultured	s__	f__Oscillospiraceae_uncultured	0	107	0	0	0	137	0	0	0	411	0	0	0	0	0	343	0	0	0	0
45538	k__Bacteria	p__Firmicutes	c__Clostridia	o__Oscillospirales	f__Ruminococcaceae	g__Anaerotruncus	s__	Anaerotruncus	0	0	0	0	0	0	0	0	0	69	0	0	0	0	0	0	0	0	0	0
45541	k__Bacteria	p__Firmicutes	c__Clostridia	o__Oscillospirales	f__Ruminococcaceae	g__Candidatus Soleaferrea	s__	Candidatus_Soleaferrea	0	26	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45542	k__Bacteria	p__Firmicutes	c__Clostridia	o__Oscillospirales	f__Ruminococcaceae	g__Caproiciproducens	s__	Caproiciproducens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45544	k__Bacteria	p__Firmicutes	c__Clostridia	o__Oscillospirales	f__Ruminococcaceae	g__Faecalibacterium	s__	Faecalibacterium	0	26	0	0	0	32	0	0	0	27	0	0	0	0	0	0	0	0	0	0
45547	k__Bacteria	p__Firmicutes	c__Clostridia	o__Oscillospirales	f__Ruminococcaceae	g__Incertae Sedis	s__	Incertae_Sedis	0	27	0	0	0	19	0	0	0	25	0	0	0	0	0	0	0	0	0	0
45552	k__Bacteria	p__Firmicutes	c__Clostridia	o__Oscillospirales	f__Ruminococcaceae	g__Ruminococcus	s__	Ruminococcus	0	47	0	0	0	35	0	0	0	74	0	0	0	0	0	57	0	0	0	0
45553	k__Bacteria	p__Firmicutes	c__Clostridia	o__Oscillospirales	f__Ruminococcaceae	g__Subdoligranulum	s__	Subdoligranulum	0	43	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45557	k__Bacteria	p__Firmicutes	c__Clostridia	o__Oscillospirales	f__Ruminococcaceae	g__uncultured	s__	f__Ruminococcaceae_uncultured	0	36	0	0	0	33	0	0	0	53	0	0	0	0	0	0	0	0	0	0
45568	k__Bacteria	p__Firmicutes	c__Clostridia	o__Peptococcales	f__Peptococcaceae	g__Peptococcus	s__	Peptococcus	0	73	0	0	0	51	0	0	0	222	0	0	0	0	0	0	0	0	0	0
45569	k__Bacteria	p__Firmicutes	c__Clostridia	o__Peptococcales	f__Peptococcaceae	g__uncultured	s__	f__Peptococcaceae_uncultured	0	24	0	0	0	23	0	0	0	44	0	0	0	0	0	0	0	0	0	0
45574	k__Bacteria	p__Firmicutes	c__Clostridia	o__Peptostreptococcales-Tissierellales	f__	g__Anaerococcus	s__	Anaerococcus	58	0	0	0	0	0	0	0	0	0	0	0	0	63	0	0	0	0	0	0
45580	k__Bacteria	p__Firmicutes	c__Clostridia	o__Peptostreptococcales-Tissierellales	f__Anaerovoracaceae	g__Amnipila	s__	Amnipila	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45582	k__Bacteria	p__Firmicutes	c__Clostridia	o__Peptostreptococcales-Tissierellales	f__Anaerovoracaceae	g__Family XIII AD3011 group	s__	Family_XIII_AD3011_group	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45583	k__Bacteria	p__Firmicutes	c__Clostridia	o__Peptostreptococcales-Tissierellales	f__Anaerovoracaceae	g__Family XIII UCG-001	s__	Family_XIII_UCG-001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45584	k__Bacteria	p__Firmicutes	c__Clostridia	o__Peptostreptococcales-Tissierellales	f__Anaerovoracaceae	g__Mogibacterium	s__	Mogibacterium	0	0	0	0	0	0	35	0	30	0	0	0	19	33	0	0	0	0	0	0
45586	k__Bacteria	p__Firmicutes	c__Clostridia	o__Peptostreptococcales-Tissierellales	f__Anaerovoracaceae	g__[Eubacterium] brachy group	s__	[Eubacterium]_brachy_group	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45587	k__Bacteria	p__Firmicutes	c__Clostridia	o__Peptostreptococcales-Tissierellales	f__Anaerovoracaceae	g__[Eubacterium] nodatum group	s__	[Eubacterium]_nodatum_group	0	0	0	0	0	0	21	0	0	24	0	0	0	22	0	0	0	0	0	0
45589	k__Bacteria	p__Firmicutes	c__Clostridia	o__Peptostreptococcales-Tissierellales	f__Anaerovoracaceae	g__uncultured	s__	f__Anaerovoracaceae_uncultured	0	34	0	0	0	43	0	22	0	0	0	0	0	0	0	0	0	0	0	0
45602	k__Bacteria	p__Firmicutes	c__Clostridia	o__Peptostreptococcales-Tissierellales	f__Anaerovoracaceae	g__Fenollaria	s__	Fenollaria	0	16	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45603	k__Bacteria	p__Firmicutes	c__Clostridia	o__Peptostreptococcales-Tissierellales	f__Peptostreptococcaceae	g__Finegoldia	s__	Finegoldia	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45616	k__Bacteria	p__Firmicutes	c__Clostridia	o__Peptostreptococcales-Tissierellales	f__	g__Parvimonas	s__	Parvimonas	0	0	0	0	0	0	0	0	0	0	57	0	0	12	0	52	0	0	0	16
45617	k__Bacteria	p__Firmicutes	c__Clostridia	o__Peptostreptococcales-Tissierellales	f__Peptostreptococcaceae	g__Peptoniphilus	s__	Peptoniphilus	106	0	0	0	13	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0
45623	k__Bacteria	p__Firmicutes	c__Clostridia	o__Peptostreptococcales-Tissierellales	f__Peptostreptococcaceae	g__Filifactor	s__	Filifactor	0	0	0	41	0	0	24	0	0	0	0	0	0	17	0	16	0	0	0	0
45629	k__Bacteria	p__Firmicutes	c__Clostridia	o__Peptostreptococcales-Tissierellales	f__Peptostreptococcaceae	g__Peptostreptococcus	s__	Peptostreptococcus	0	10	0	0	0	0	56	0	0	309	30	25	0	10	0	255	14	0	33	0
45631	k__Bacteria	p__Firmicutes	c__Clostridia	o__Peptostreptococcales-Tissierellales	f__Peptostreptococcaceae	g__Romboutsia	s__	Romboutsia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45637	k__Bacteria	p__Firmicutes	c__Clostridia	o__Peptostreptococcales-Tissierellales	f__Peptostreptococcaceae	g__uncultured	s__	f__Peptostreptococcaceae_uncultured	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45646	k__Bacteria	p__Firmicutes	c__Clostridia	o__Peptostreptococcales-Tissierellales	f__	g__Tepidimicrobium	s__	Tepidimicrobium	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45657	k__Bacteria	p__Firmicutes	c__Clostridia	o__Peptostreptococcales-Tissierellales	f__Peptostreptococcaceae	g__W5053	s__	W5053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45673	k__Bacteria	p__Firmicutes	c__Desulfitobacteriia	o__Desulfitobacteriales	f__Desulfitobacteriaceae	g__Desulfitobacterium	s__	Desulfitobacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45716	k__Bacteria	p__Firmicutes	c__Dethiobacteria	o__Dethiobacterales	f__Dethiobacteraceae	g__uncultured	s__	f__Dethiobacteraceae_uncultured	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45724	k__Bacteria	p__Firmicutes	c__Limnochordia	o__	f__	g__Hydrogenispora	s__	Hydrogenispora	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45747	k__Bacteria	p__Firmicutes	c__Negativicutes	o__Acidaminococcales	f__Acidaminococcaceae	g__Acidaminococcus	s__	Acidaminococcus	0	34	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45748	k__Bacteria	p__Firmicutes	c__Negativicutes	o__Acidaminococcales	f__Acidaminococcaceae	g__Phascolarctobacterium	s__	Phascolarctobacterium	0	2819	0	0	0	2390	0	170	0	0	0	0	154	0	0	0	0	0	117	146
45749	k__Bacteria	p__Firmicutes	c__Negativicutes	o__Acidaminococcales	f__Acidaminococcaceae	g__Succiniclasticum	s__	Succiniclasticum	0	77	0	0	0	91	0	0	0	0	0	0	0	0	0	0	0	0	0	16
45751	k__Bacteria	p__Firmicutes	c__Negativicutes	o__Acidaminococcales	f__Acidaminococcaceae	g__uncultured	s__	f__Acidaminococcaceae_uncultured	0	43	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45756	k__Bacteria	p__Firmicutes	c__Negativicutes	o__Veillonellales-Selenomonadales	f__Selenomonadaceae	g__Megamonas	s__	Megamonas	0	2678	0	0	0	2770	0	211	0	0	0	0	229	0	0	0	0	0	77	94
45758	k__Bacteria	p__Firmicutes	c__Negativicutes	o__Veillonellales-Selenomonadales	f__Selenomonadaceae	g__Pectinatus	s__	Pectinatus	0	608	0	0	0	615	0	17	0	0	0	0	217	0	0	0	0	0	25	83
45760	k__Bacteria	p__Firmicutes	c__Negativicutes	o__Veillonellales-Selenomonadales	f__Selenomonadaceae	g__Quinella	s__	Quinella	0	35	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45762	k__Bacteria	p__Firmicutes	c__Negativicutes	o__Veillonellales-Selenomonadales	f__Selenomonadaceae	g__Selenomonas	s__	Selenomonas	0	149	0	0	0	118	145	22	0	0	0	0	0	0	0	0	0	0	0	0
45765	k__Bacteria	p__Firmicutes	c__Negativicutes	o__Veillonellales-Selenomonadales	f__Selenomonadaceae	g__uncultured	s__	f__Selenomonadaceae_uncultured	0	43	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45770	k__Bacteria	p__Firmicutes	c__Negativicutes	o__Veillonellales-Selenomonadales	f__Sporomusaceae	g__Anaerospora	s__	Anaerospora	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45774	k__Bacteria	p__Firmicutes	c__Negativicutes	o__Veillonellales-Selenomonadales	f__Sporomusaceae	g__Pelosinus	s__	Pelosinus	0	36	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45779	k__Bacteria	p__Firmicutes	c__Negativicutes	o__Veillonellales-Selenomonadales	f__Sporomusaceae	g__uncultured	s__	f__Sporomusaceae_uncultured	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45783	k__Bacteria	p__Firmicutes	c__Negativicutes	o__Veillonellales-Selenomonadales	f__Veillonellaceae	g__Dialister	s__	Dialister	0	94	0	0	0	68	130	0	0	0	42	0	0	0	0	0	0	0	0	0
45784	k__Bacteria	p__Firmicutes	c__Negativicutes	o__Veillonellales-Selenomonadales	f__Veillonellaceae	g__Megasphaera	s__	Megasphaera	48	509	0	0	0	464	446	123	0	58	58	0	86	0	0	24	0	0	56	51
45785	k__Bacteria	p__Firmicutes	c__Negativicutes	o__Veillonellales-Selenomonadales	f__Veillonellaceae	g__Negativicoccus	s__	Negativicoccus	0	21	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45786	k__Bacteria	p__Firmicutes	c__Negativicutes	o__Veillonellales-Selenomonadales	f__Veillonellaceae	g__Veillonella	s__	Veillonella	555	270	22	57	0	240	2366	205	37	108	644	171	48	231	37	255	34	0	50	136
45859	k__Bacteria	p__Fusobacteriota	c__Fusobacteriia	o__Fusobacteriales	f__Fusobacteriaceae	g__Cetobacterium	s__	Cetobacterium	0	30	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45860	k__Bacteria	p__Fusobacteriota	c__Fusobacteriia	o__Fusobacteriales	f__Fusobacteriaceae	g__Fusobacterium	s__	Fusobacterium	1396	2965	0	21	95	2658	2998	100	72	240	413	127	165	492	37	383	18	34	52	125
45867	k__Bacteria	p__Fusobacteriota	c__Fusobacteriia	o__Fusobacteriales	f__Leptotrichiaceae	g__Leptotrichia	s__	Leptotrichia	0	0	0	0	0	0	571	27	0	0	0	0	16	29	0	0	0	0	0	0
45868	k__Bacteria	p__Fusobacteriota	c__Fusobacteriia	o__Fusobacteriales	f__Leptotrichiaceae	g__Oceanivirga	s__	Oceanivirga	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0
45871	k__Bacteria	p__Fusobacteriota	c__Fusobacteriia	o__Fusobacteriales	f__Leptotrichiaceae	g__Streptobacillus	s__	Streptobacillus	0	0	0	0	0	0	149	0	0	0	0	0	0	0	0	0	0	0	0	0
45872	k__Bacteria	p__Fusobacteriota	c__Fusobacteriia	o__Fusobacteriales	f__Leptotrichiaceae	g__uncultured	s__	f__Leptotrichiaceae_uncultured	0	0	0	186	0	0	0	0	0	0	0	16	13	0	0	73	0	0	0	0
45881	k__Bacteria	p__Gemmatimonadota	c__Gemmatimonadetes	o__Gemmatimonadales	f__Gemmatimonadaceae	g__uncultured	s__	f__Gemmatimonadaceae_uncultured	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45967	k__Bacteria	p__Myxococcota	c__Polyangia	o__Polyangiales	f__Sandaracinaceae	g__uncultured	s__	f__Sandaracinaceae_uncultured	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
46098	k__Bacteria	p__Planctomycetota	c__Planctomycetes	o__Pirellulales	f__Pirellulaceae	g__Pir4 lineage	s__	Pir4_lineage	0	0	0	0	0	0	0	0	0	69	0	0	0	0	0	0	0	0	0	0
46157	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Beijerinckiaceae	g__Methylobacterium-Methylorubrum	s__	Methylobacterium-Methylorubrum	284	0	0	0	0	0	0	37	41	102	0	0	0	0	0	0	0	0	0	0
46164	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	g__Limibaculum	s__	Limibaculum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
46168	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	g__Yoonia-Loktanella	s__	Yoonia-Loktanella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
46190	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Alcaligenaceae	g__Achromobacter	s__	Achromobacter	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0
46192	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Alcaligenaceae	g__Alcaligenes	s__	Alcaligenes	0	26	0	0	0	0	0	0	61	0	0	0	0	0	38	0	0	20	0	0
46221	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Burkholderia-Caballeronia-Paraburkholderia	s__	Burkholderia-Caballeronia-Paraburkholderia	27	41	0	0	0	37	58	26	1860	22	0	0	0	0	264	0	0	239	0	0
46224	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Cupriavidus	s__	Cupriavidus	0	0	0	0	0	0	0	0	118	0	0	0	0	0	0	0	0	0	0	0
46225	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Lautropia	s__	Lautropia	37	0	0	0	0	0	190	36	17	0	33	0	0	0	0	0	0	0	0	0
46229	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Polynucleobacter	s__	Polynucleobacter	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0
46230	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Ralstonia	s__	Ralstonia	25	0	59	30	111	0	33	54	423	61	0	0	24	32	227	68	35	146	0	0
46232	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__uncultured	s__	f__Burkholderiaceae_uncultured	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0
46256	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Chromobacteriaceae	g__Paludibacterium	s__	Paludibacterium	0	10	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0
46260	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Comamonadaceae	g__Acidovorax	s__	Acidovorax	0	0	0	50	47	0	29	0	73	50	34	0	37	0	0	0	0	0	0	0
46262	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Comamonadaceae	g__Aquabacterium	s__	Aquabacterium	0	0	0	25	0	0	20	0	58	26	0	0	0	0	0	0	0	0	0	0
46269	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Comamonadaceae	g__Comamonas	s__	Comamonas	0	0	0	0	0	0	162	79	62	63	44	0	0	47	0	0	0	0	0	0
46271	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Comamonadaceae	g__Curvibacter	s__	Curvibacter	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0
46272	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Comamonadaceae	g__Delftia	s__	Delftia	0	0	0	43	58	0	64	0	280	40	59	0	24	31	45	0	0	0	0	0
46273	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Comamonadaceae	g__Diaphorobacter	s__	Diaphorobacter	0	0	0	24	0	0	0	0	48	131	0	0	0	46	0	0	0	0	0	0
46283	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Comamonadaceae	g__Limnohabitans	s__	Limnohabitans	0	0	0	0	0	0	19	35	109	55	0	0	0	0	0	0	0	0	0	0
46287	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Comamonadaceae	g__Mitsuaria	s__	Mitsuaria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
46292	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Comamonadaceae	g__Polaromonas	s__	Polaromonas	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0
46296	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Comamonadaceae	g__Ramlibacter	s__	Ramlibacter	0	0	0	0	0	0	0	0	51	55	30	0	0	0	0	0	0	0	0	0
46297	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Comamonadaceae	g__Rhizobacter	s__	Rhizobacter	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0
46298	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Comamonadaceae	g__Rhodoferax	s__	Rhodoferax	0	0	0	0	0	0	22	0	98	29	0	0	32	0	0	0	0	0	0	0
46306	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Comamonadaceae	g__Tepidimonas	s__	Tepidimonas	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
